0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,0.00005,0.00009,0.00015,0.00021,0.00027,0.00032,0.00033,0.00032,0.00027,0.00021,0.00015,0.00009,0.00005,0.00003,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00005,0.00009,0.00016,0.00025,0.00036,0.00047,0.00055,0.00058,0.00055,0.00047,0.00036,0.00025,0.00016,0.00009,0.00005,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00004,0.00008,0.00015,0.00025,0.00040,0.00057,0.00074,0.00086,0.00091,0.00086,0.00074,0.00057,0.00040,0.00025,0.00015,0.00008,0.00004,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00005,0.00011,0.00021,0.00036,0.00057,0.00081,0.00106,0.00124,0.00130,0.00124,0.00106,0.00081,0.00057,0.00036,0.00021,0.00011,0.00005,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,0.00007,0.00014,0.00027,0.00047,0.00074,0.00106,0.00137,0.00161,0.00169,0.00161,0.00137,0.00106,0.00074,0.00047,0.00027,0.00014,0.00007,0.00003,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00004,0.00008,0.00017,0.00032,0.00055,0.00086,0.00124,0.00161,0.00188,0.00198,0.00188,0.00161,0.00124,0.00086,0.00055,0.00032,0.00017,0.00008,0.00004,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00004,0.00009,0.00018,0.00033,0.00058,0.00091,0.00130,0.00169,0.00198,0.00209,0.00198,0.00169,0.00130,0.00091,0.00058,0.00033,0.00018,0.00009,0.00004,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00004,0.00008,0.00017,0.00032,0.00055,0.00086,0.00124,0.00161,0.00188,0.00198,0.00188,0.00161,0.00124,0.00086,0.00055,0.00032,0.00017,0.00008,0.00004,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,0.00007,0.00014,0.00027,0.00047,0.00074,0.00106,0.00137,0.00161,0.00169,0.00161,0.00137,0.00106,0.00074,0.00047,0.00027,0.00014,0.00007,0.00003,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00005,0.00011,0.00021,0.00036,0.00057,0.00081,0.00106,0.00124,0.00130,0.00124,0.00106,0.00081,0.00057,0.00036,0.00021,0.00011,0.00005,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00004,0.00008,0.00015,0.00025,0.00040,0.00057,0.00074,0.00086,0.00091,0.00086,0.00074,0.00057,0.00040,0.00025,0.00015,0.00008,0.00004,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00005,0.00009,0.00016,0.00025,0.00036,0.00047,0.00055,0.00058,0.00055,0.00047,0.00036,0.00025,0.00016,0.00009,0.00005,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,0.00005,0.00009,0.00015,0.00021,0.00027,0.00032,0.00033,0.00032,0.00027,0.00021,0.00015,0.00009,0.00005,0.00003,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00003,0.00005,0.00008,0.00011,0.00014,0.00017,0.00018,0.00017,0.00014,0.00011,0.00008,0.00005,0.00003,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00004,0.00005,0.00007,0.00008,0.00009,0.00008,0.00007,0.00005,0.00004,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00002,0.00003,0.00004,0.00004,0.00004,0.00003,0.00002,0.00002,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00002,0.00002,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
